book,chapter,paragragh,tag
元尊,第四百二十五章 银影出击,"当杨玄的身体仰天倒塌下去的那一瞬间，整个天地间仿佛都是在回荡着那低沉的碰地声音，无数道视线近乎凝固般的望着这一幕……
远处的左丘青鱼、白璃、秦海等人都是渐渐的张大了嘴巴。
那些圣宫的弟子，也是犹如化为了雕像。
周围远处那些围观的人，同样是在使劲的揉着眼睛。
凝固的气氛，持续了好半晌，终于是有人渐渐的回过神来，当即那惊骇欲绝的声音便是忍耐不住的响彻起来。
“杨玄……竟然输了？！”
轰！
这道颤抖的声音宛如是引子一般，彻底的点燃了所有人，下一瞬间，一道道道骇然的声音，便是此起彼伏的爆发而起。
“怎么可能？！杨玄怎么可能突然就输了？！”
“是啊，刚才他还占据绝对的上风！”
“这周元最后究竟施展了什么手段？！”
“……”
所有人都是一脸的迷茫，因为先前杨玄骨甲变红时，就连周元那一口霸道的青火都是奈何不得后者，但谁能知晓，当周元破釜沉舟的发动最后一击时，局面会突变成这般模样……
而且，任谁都是看得出来，杨玄的整条手臂都是爆碎成血沫，显然是遭受了极为恐怖的冲击，可究竟是何等的力量，会连这种状态的杨玄都抵挡不住？！
那一道道目光，转向周元时，变得有些惊疑不定，同时还带着一丝惧意。
在那遥远处的天空上，李卿婵、赵烛、王离、曹金柱四人也是刚刚从那边震撼的一幕中回过神来，一时间面色都是有些茫然。
王离与曹金柱对视一眼，都是从对方的眼中看出不可思议，显然这最后的结果，超出了他们的意料。",1
元尊,第四百三十二章 兑换天功,"他怎么都想不到，这玄老拿出来的天源术，竟然是他们圣源峰那道最强的“太玄圣灵术”的简化版！
“前辈，您太厉害了……”周元吞了一口口水，道。
玄老瞧得他那副模样，嘴角掀起一抹古怪笑意，然后他手掌一抬，只见得他的袖中，一枚枚玉简不断的飞出，足足六道。
这六道玉简悬浮在面前，散发着光芒。
“我这里还有其他的选择，要继续看看么？”
周元眼神看去，然后便是渐渐的呆滞，呼吸变得极其的粗重起来，眼神赤红。
“小玄圣体！”
“小苍天术！”
“小雷狱术！”
“……”
足足六道玉简，都是以小字开头，而那些名字，也是给周元一种熟悉的感觉。
于是他的声音都是在此时变得颤抖起来，哆嗦着道：“这些……全部都是苍玄七术的简化版？！”
玄老笑着点点头。
再然后周元便是感觉到鼻子间有些温热，鼻血都是忍不住的流淌了出来。
这一刻，他甚至生出了抢了这些玉简就跑的冲动。",1
元尊,第四百四十七章 一拳轰出,"修长的手掌，终是与雷光剑影接触在了一起，顿时间火花四溅，不过，就在这一瞬间，那吴海嘴角的狰狞，忽然凝固。
他的瞳孔陡然紧缩。
因为他并没有见到鲜血溅射，周元的手掌，稳稳的抓住雷光剑尖，仿佛其上蕴含的锋利剑气对他没有丝毫伤害一般。
吱吱！
不论雷光剑影如何的挣扎，竟都是无法脱离周元的掌心。
“这？！”修炼台周围，顿时响起了诸多的骇然惊呼声。
吕嫣也是一怔，俏脸上有着一抹匪夷所思之色浮现出来。
她有点无法相信，在没有天源兵增幅的情况下，周元竟然以肉掌，接住了吴海这般凌厉的一击？
“咔嚓！”
在那无数道骇然目光中，周元的神色却是毫无波澜，手掌之上，玉光涌动，猛然一握间，竟是生生的将那雷光剑影捏碎开来。
唰！
下一瞬间，他的身影暴射而出，直接是出现在了吴海的面前。
他面无表情，五指紧握，一拳轰出。
整条手臂皮肤绽放出玉光，同时体内的源气也是如洪流般涌动。
一股可怕的力量，宛如火山一般，陡然喷发。
一拳而出，空间都是隐隐的发出了碎裂的声音。
吴海浑身汗毛倒竖，双手急忙结印，顿时源气呼啸而出，迅速的在身前形成了无数重源气防御。
砰！
然而，那些防御，当周元那绽放着玉光的拳头轰出时，几乎是顷刻间蹦碎开来。
一息不到，所有防御碎裂。
轰！
再然后，周元的拳头便是带着尖锐的音爆声，重重的落在了吴海胸膛之上。
他的面色，毫无波澜。
而吴海的眼中，有着惊骇涌现。",1
元尊,第四百五十九章 刚刚开始,"一座山峰上，巨石不断的滚落，山壁上深深的镶嵌着一道人影，巨石滚落，渐渐的将其掩盖……
而整个天地间，都是在此时变得安静下来。
一道道目光愣愣的望着这一幕，许久都有些未回过神来，谁能想到……这一次在准备得极为充分的情况下，吴海最终依然是被周元一拳轰飞……
如果说上一次，还能够以措手不及来解释，那这一次，却是连任何的借口都没有了。
先前吴海显然是倾尽了全力来抵御，但却依然没挡住周元那凶悍无匹的一拳，那一拳的威势，足以让得许多八重天的弟子都不敢小觑。
天地间的寂静，持续了半晌，最终便是被那排山倒海般响起的喝彩声所充斥。
除了陆宏一脉的弟子外，其余各峰各脉的弟子，皆是毫不吝啬的鼓掌喝彩，只因周元这以弱胜强的一局，实在是漂亮得让人感到惊艳。
要知道，在那首席之争开始前，周元的赔率几乎是最高，因为没几个人看好他，甚至，有人还觉得他会第一个出局。
但最终的事实，让得所有小觑于周元的人都是闭上了嘴巴。
望着石台中那道年轻的身影，此时此刻，不知道多少人心中对其升起了忌惮与敬畏。",1
元尊,第四百六十九章 震撼四方,"巨大的峰顶之上，一片狼藉，深深的裂痕犹如是要将那座广场一分为二，在那裂痕的尽头，乱石堆积，掩埋了袁洪的身影。
首席峰外，一片死寂。
所有的目光都是震撼的望着这一幕，自从首席之争开始到现在，袁洪一直都是从容不迫，即便是面对着周泰，吕嫣，张衍三人的联手，他都是未曾有半点的落入下风。
跟周元相比，袁洪才算是真正的所向披靡。
所以，当众多弟子在见到这无人可挡的袁洪，竟然是在此刻，被周元一拳轰飞时，那种震撼感，方才如此的强烈。
要知道，在那片刻之前，周元可是被袁洪压着打，狼狈至极。
可这短短一会，周元却是犹如脱胎换骨一般。
谁能想到，周元能够爆发出如此恐怖的力量？",1
元尊,第四百七十二章 临阵突破,"“给！我！滚！”
周元喉咙间，似是有着低沉的喝声响起，拳头微微回缩，下一刻，再度悍然挥出。
铛！
犹如是被黑色拳套所覆盖的拳头，碰撞在袁洪手掌上，宛如金铁碰撞，巨大的冲击波再度肆虐。
而也就是在此时，袁洪的瞳孔猛的一缩，因为他能够感觉到，一股无法形容的磅礴之力呼啸而来，在那种力量的倾泻下，袁洪那有着剑影若隐若现的手臂上，顿时有着细微的血痕浮现出来。
咔嚓！
整个手臂，仿佛都是在这一瞬断裂。
再然后，那无数道视线便是惊骇欲绝的见到，袁洪的身影犹如是炮弹一般从天而降。
风声在耳边急促的刮过，袁洪的面庞上，似乎也是有着惊骇浮现，他似乎是没想到，周元这一拳的威势，究竟能够强到这种程度！
他体内的天焱剑，仿佛都是在此时发出了一道凄厉的剑吟之声。
轰！
他的身影，直接是落在了首席峰峰顶，然后只听见砰砰的巨声响彻，本就摇摇欲坠的峰顶在此时彻彻底底的崩塌。
袁洪的身影，贯穿了山体，最后一直深入到了首席峰极深处。
山体塌陷，整座巨峰，都是在此时崩塌。
那般破坏力，看得诸多弟子都是倒吸一口冷气。
整个天地，寂静无声。",1
元尊,第四百七十五章 我们赢了,"他抬起头来，望着高空之外，抱拳一礼。
“圣源峰首席之争结束，请掌教赐位。”
他那雄浑的清朗声音，在这寂静无声的天地间，响彻而起。
当周元那清朗的声音响彻在天地间时，那首席峰外的寂静无声，也终于是在此时被打破，那一道道近乎呆滞般的目光，渐渐的回神……
他们的视线，望着那还在不断缓缓崩塌的首席峰，在半空处，周元凌空而立，虽然衣衫破碎略微有些狼狈，但那隐隐间散发出来的威势，却是让得诸多弟子都是微微一滞。
此时此刻，他们方才恍然间的感觉到，这个在很多人看来只是一个新弟子的周元，竟然已经在这短短一年的时间中，成长到了这种惊人的地步……
甚至，连袁洪这种级别的老牌弟子，都是败在了他的手中！
这一刻，众人方才明白过来，眼前的周元，已再不能以过往的目光去看待了……谁若是还仗着一些资历在其面前摆高高在上的姿态，恐怕真的只能是自取其辱了。",1
元尊,第四百八十一章 力挫赵烛,"众人目光紧紧的望着那对碰之处，再然后，他们的瞳孔便是猛的一缩，只见得那里，赵烛的身影略显狼狈的倒射而出。
直接是射出了百香楼，落在了外间的地面上。
落脚之处，地面都是在不断的龟裂。
在其手掌上，有着血痕浮现出来，鲜血顺着指尖滴落下来。
赵烛面色阴沉的望着手中滴落的鲜血，一动也不动，似乎也是被这般结果所惊到，他显然没想到，他竟然会伤在一头他嘴中所谓的畜生手中……
百香楼内外，也是一片寂静。
那些剑来峰的弟子，浑身冰寒的望着这一幕，眼中同样是不可思议，他们剑来峰的圣子，竟然被一头只知道吃的小畜生给伤了？！
圣源峰两脉的弟子同样很震惊，在他们眼中那除了吃还是吃的吞吞，竟然如此恐怖？",1
元尊,第四百九十章 三关已过,"无数人都是屏息静气，大气都不敢出一声。
六响后，钟声微微凝滞。
那陆宏嘴角的冷笑陡然扩大，心中则是如释重负的松了一口气。
不过，就在他那一口气刚刚吐出来时，天地之间，又是一道嘹亮的钟吟声，自那主峰之内，悠悠传出……
七响！
哗！
整个天地，仿佛都是在这一刻，沸腾了。
铛！
当那第七道钟吟声响彻而起时，整个苍玄宗先是凝滞了瞬间，紧接着，便是有着滔天般的沸腾与哗然爆发而起。
无数弟子目瞪口呆的望着那座迷雾笼罩的主峰。
七响！
钟声七响！
那岂不是说，周元真正的通过了试炼三关？！圣源峰以往那么多弟子都无法办到的事情，终于是在今天，被周元做到了？！
这个家伙，竟然真的妖孽到了这种程度？！
在那残破古老的广场上，沈太渊，吕松两脉的弟子也是陷入了长久的凝滞，最后终于是清醒过来，紧接着便是有着震耳欲聋般的欢呼声响彻起来。",1
元尊,第四百九十三章 第二圣纹,"圣纹转动，眼前的青玉像似乎是有些变化起来，玉石渐渐的变得透明，周元的目光缓缓的移动，最后停留在了玉像伸出的手掌之上。
只见得那里，玉石深处，一道古老而神秘的光纹，静静的盘踞着，散发着苍莽之气。
望着那道古老神秘光纹的瞬间，周元的心脏便是剧烈的跳动起来，宛如响鼓之声，而那面庞上，也是有着激动之色，涌现而出。
第二道圣纹，果然在这里！
神秘的光纹，散发着一种让人心悸的伟力，静静的存在于青玉手掌的深处，那种熟悉的感觉，让得周元第一时间便是确定了这就是他苦苦寻找的那第二道圣纹……
周元胸膛起伏，片刻后方才渐渐的恢复，但那双目中的炽热，却是宛如火焰一般，怎么都难以熄灭下去。
毕竟为之向往许久的目标，终于是出现在眼前，那种心情，实在是难以自制。
周元脚步缓缓的上前，来到青玉像前，微微颤抖的伸出手掌，与那青玉手掌，轻轻的接触到一起。",1
